"potID","plot","daynr","year","temperature","precipitation","wind.speed","frostdays","sum.precW","nHerbs","nTrees","Nitrogen","pH","Moisture","Light","ellenTemperature","Arable.land","Forest","Grassland","Water"
3,"SLL1",233,2011,21.4736741393217,9.00207698443086,2.4024530731264,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
3,"SLL1",234,2011,19.0491340448267,5.40617549325623,1.78567316067873,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
3,"SLL1",235,2011,20.7478976351473,4.45927227485341,2.32539955802889,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
3,"SLL1",236,2011,20.2461184771021,0,2.24552010181466,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
3,"SLL1",237,2011,19.7515311173099,0,1.71100527361115,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",238,2011,19.4595812452559,16.4983512620241,3.23618781708948,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",239,2011,15.3553133404441,4.0027475454107,3.50615494858603,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",240,2011,14.6757799831981,1.19809122974397,3.90070861413405,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",241,2011,13.8107525982641,0.452949910947743,3.89616167806709,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",242,2011,12.8479253332567,0.117163367976802,2.43722304068368,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",243,2011,13.5147015013274,0,1.6760767792762,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",244,2011,14.6363639901405,0,1.39350979968824,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",245,2011,18.580841382861,0,1.42080041684096,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",246,2011,22.7322554571481,3.25746521242729,1.81000249967148,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",247,2011,20.737840974078,2.39337088387871,2.45573992810416,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",248,2011,15.9913586751599,0.656929215549843,4.16557060528821,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",249,2011,15.6962349724501,14.9766994079987,5.65244957575255,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",250,2011,14.9116552035113,5.34310795386804,5.54061427898539,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",251,2011,13.9496314108616,2.96583236447882,4.73491302379995,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",252,2011,17.6137061954186,0.0303129991837059,2.35347027889753,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
4,"SLL1",253,2011,22.2920721961016,0,2.70594190137611,39,293.361415563147,41,0,5.68,5.19,5.05,7.38,5.26,0.490641307523576,0.208590118595734,0.132709251523815,0.0131380392182385
5,"POM1",80,2015,4.07947660180809,0.834602487516896,2.53539754395826,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",81,2015,3.5382157501615,0,3.81239390669561,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",82,2015,3.48925955931934,0,1.88179330813996,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",83,2015,7.15971050387576,0,1.56968634810269,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",84,2015,7.47867135280818,0,2.99120120039981,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",85,2015,5.42668725082472,0.279044881086141,3.73859191008498,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",86,2015,5.90496844052723,0,4.00093734302225,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",87,2015,7.34313803478751,0.654688123167776,3.70825968309433,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",88,2015,9.81718082566239,13.9509398939361,7.49397012522294,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",89,2015,6.56997575275544,2.39793930670684,6.47189757843035,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",90,2015,8.40811335992899,7.91812912162963,9.34189779863292,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",91,2015,4.52743819783845,4.10945249016664,6.9472815977161,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",92,2015,4.91580703597407,1.66713699497494,5.63265804599756,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",93,2015,5.17346976496689,0,2.05918332557572,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",94,2015,4.42291993447283,3.35731636503043,2.83706602642966,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",95,2015,4.35338354794937,0,2.68346978377019,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",96,2015,4.36404254759709,0,2.29453205260607,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",97,2015,6.6398119454606,0,1.87277945561609,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",98,2015,8.54411070451889,0,1.93343432949278,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
5,"POM1",99,2015,12.0400510430436,0,1.94676992504701,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",100,2015,14.9336183499315,0,2.19601494048603,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",101,2015,11.4076113751948,0.381536097940436,4.27340155290283,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",102,2015,10.628935398606,0,3.03422386762458,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",103,2015,10.5146517798191,0,3.54772635973296,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",104,2015,13.2112984049238,0,3.16941292543961,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",105,2015,16.7693990196649,0,2.70337328780178,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",106,2015,15.289515795526,0,2.26517083228182,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",107,2015,9.71219879224111,0,3.45837065400713,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",108,2015,7.53938345570741,0,2.98176626202417,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",109,2015,9.09414340396943,0,2.57798585518196,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",110,2015,12.1248062076661,0,2.7676038273822,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",111,2015,14.2105648777249,0,2.5643086091176,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",112,2015,9.52879012259194,0,2.97267615161239,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",113,2015,10.844067660094,0,1.811225588132,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",114,2015,14.2539399511401,0,2.37228518276099,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",115,2015,12.403744351999,2.09708031748404,2.66565881679069,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",116,2015,14.199109042885,11.0823240249965,2.63900672614175,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",117,2015,8.85355201156065,6.50019389860932,3.46009904279514,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",118,2015,7.82711973808415,0,3.2823798701824,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",119,2015,8.56784232775439,0,2.28578250817051,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
6,"POM1",120,2015,8.05481649717449,4.59096648310212,3.42123742531159,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",121,2015,7.52021365989569,0,1.81842504454818,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",122,2015,9.90771800597314,0,1.72098398979929,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",123,2015,13.4096561430128,2.63250712632855,3.247530722363,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",124,2015,16.6240131961108,0.206136768765967,3.37109311440933,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",125,2015,17.237742858694,0,5.17984988113169,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",126,2015,11.8178048635338,0.106161849335965,4.6853408992808,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",127,2015,11.3779391334855,0,3.37799597231819,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",128,2015,14.2668902221038,0,1.70683718708957,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",129,2015,14.1386089771027,2.70713073594042,4.33537060359346,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",130,2015,13.9448498008502,0,2.39130491490878,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",131,2015,17.9372303194189,0,2.56475109960213,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",132,2015,18.6591700904012,0.0700771107492739,3.94359527576486,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",133,2015,13.8336327351469,0,2.08139275460824,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",134,2015,12.9988590702123,0.895145702062209,1.9056302070031,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",135,2015,13.4096856330612,0,2.89313168052846,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",136,2015,10.795938638675,0,2.98470101191206,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",137,2015,13.0495981152053,0,2.22585636458695,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",138,2015,14.4993886130819,0,3.55752892419595,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
7,"POM1",139,2015,11.0173312489877,0,4.61088011530261,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",140,2015,9.49232227927533,0.31072785652155,2.68077511235265,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",141,2015,10.5494017700454,0,2.13905591508433,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",142,2015,14.3848337311137,0,1.40096269414137,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",143,2015,14.7959118598839,0,2.37523278294599,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",144,2015,15.2878664474279,0.33548951472062,1.69426304277301,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",145,2015,12.4512719455606,0.136181938735024,1.96792324872586,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",146,2015,10.235653739733,0,2.83635439219312,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",147,2015,10.2846379336189,0,1.84996641451812,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",148,2015,13.6326745604987,0,3.82642451367102,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",149,2015,11.7566657253259,3.70175857112508,3.19766049506642,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",150,2015,11.2474627956313,0,3.85047276233131,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",151,2015,13.9290389135598,3.9772841903794,3.99983574617345,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",152,2015,12.9630266492457,0,2.7051680134949,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",153,2015,16.6516512736527,0,5.04902044835015,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
8,"POM1",154,2015,16.871778138505,0,3.94125240453263,17,191.534367068585,31,2,3.16,5.74,3.16,7.21,4.32,0.152767275071839,0.474500314417849,0,0.00564360139776644
